Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
1857.7,"{0: 11.1, 1: 20.0, 2: 0.0, 3: 40.0, 4: 40.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 50.0, 9: 0.0, 10: 40.0, 11: 0.0, 12: 40.0, 13: 0.0, 14: 45.5, 15: 0.0, 16: 80.0, 17: 40.0, 18: 50.0, 19: 0.0, 20: 0.0, 21: 40.0, 22: 40.0, 23: 45.5, 24: 0.0, 25: 45.5, 26: 0.0, 27: 40.0, 28: 40.0, 29: 40.0, 30: 0.0, 31: 45.5, 32: 0.0, 33: 77.8, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 40.0, 39: 40.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 20.0, 49: 30.0, 50: 50.0, 51: 40.0, 52: 45.5, 53: 40.0, 54: 40.0, 55: 0.0, 56: 40.0, 57: 40.0, 58: 45.5, 59: 45.5, 60: 40.0, 61: 0.0, 62: 40.0, 63: 40.0}","{0: 34.5625, 1: 34.5625, 2: 34.5625, 3: 34.5625, 4: 34.5625, 5: 34.5625, 6: 34.5625, 7: 34.5625, 8: 34.5625, 9: 34.5625, 10: 34.5625, 11: 34.5625, 12: 34.5625, 13: 34.5625, 14: 34.5625, 15: 34.5625, 16: 34.5625, 17: 34.5625, 18: 34.5625, 19: 34.5625, 20: 34.5625, 21: 34.5625, 22: 34.5625, 23: 34.5625, 24: 34.5625, 25: 34.5625, 26: 34.5625, 27: 34.5625, 28: 34.5625, 29: 34.5625, 30: 34.5625, 31: 34.5625, 32: 34.5625, 33: 34.5625, 34: 34.5625, 35: 34.5625, 36: 34.5625, 37: 34.5625, 38: 34.5625, 39: 34.5625, 40: 34.5625, 41: 34.5625, 42: 34.5625, 43: 34.5625, 44: 34.5625, 45: 34.5625, 46: 34.5625, 47: 34.5625, 48: 34.5625, 49: 34.5625, 50: 34.5625, 51: 34.5625, 52: 34.5625, 53: 34.5625, 54: 34.5625, 55: 34.5625, 56: 34.5625, 57: 34.5625, 58: 34.5625, 59: 34.5625, 60: 34.5625, 61: 34.5625, 62: 34.5625, 63: 34.5625}",2025-03-12 19:25:47.701501
99.9,"{0: 100.0, 1: 0.0, 2: 100.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 9.1, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 34.3125, 1: 34.3125, 2: 34.3125, 3: 34.3125, 4: 34.3125, 5: 34.3125, 6: 34.3125, 7: 34.3125, 8: 34.3125, 9: 34.3125, 10: 34.3125, 11: 34.3125, 12: 34.3125, 13: 34.3125, 14: 34.3125, 15: 34.3125, 16: 34.3125, 17: 34.3125, 18: 34.3125, 19: 34.3125, 20: 34.3125, 21: 34.3125, 22: 34.3125, 23: 34.3125, 24: 34.3125, 25: 34.3125, 26: 34.3125, 27: 34.3125, 28: 34.3125, 29: 34.3125, 30: 34.3125, 31: 34.3125, 32: 34.3125, 33: 34.3125, 34: 34.3125, 35: 34.3125, 36: 34.3125, 37: 34.3125, 38: 34.3125, 39: 34.3125, 40: 34.3125, 41: 34.3125, 42: 34.3125, 43: 34.3125, 44: 34.3125, 45: 34.3125, 46: 34.3125, 47: 34.3125, 48: 34.3125, 49: 34.3125, 50: 34.3125, 51: 34.3125, 52: 34.3125, 53: 34.3125, 54: 34.3125, 55: 34.3125, 56: 34.3125, 57: 34.3125, 58: 34.3125, 59: 34.3125, 60: 34.3125, 61: 34.3125, 62: 34.3125, 63: 34.3125}",2025-03-12 19:25:50.038274
1827.8,"{0: 0.0, 1: 27.3, 2: 20.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 20.0, 9: 0.0, 10: 20.0, 11: 20.0, 12: 20.0, 13: 0.0, 14: 80.0, 15: 20.0, 16: 27.3, 17: 100.0, 18: 0.0, 19: 20.0, 20: 0.0, 21: 27.3, 22: 0.0, 23: 20.0, 24: 0.0, 25: 20.0, 26: 0.0, 27: 20.0, 28: 20.0, 29: 0.0, 30: 0.0, 31: 20.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 20.0, 38: 0.0, 39: 27.3, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 11.1, 48: 27.3, 49: 27.3, 50: 27.3, 51: 18.2, 52: 20.0, 53: 27.3, 54: 27.3, 55: 0.0, 56: 27.3, 57: 20.0, 58: 20.0, 59: 18.2, 60: 0.0, 61: 18.2, 62: 27.3, 63: 20.0}","{0: 34.5625, 1: 34.5625, 2: 34.5625, 3: 34.5625, 4: 34.5625, 5: 34.5625, 6: 34.5625, 7: 34.5625, 8: 34.5625, 9: 34.5625, 10: 34.5625, 11: 34.5625, 12: 34.5625, 13: 34.5625, 14: 34.5625, 15: 34.5625, 16: 34.5625, 17: 34.5625, 18: 34.5625, 19: 34.5625, 20: 34.5625, 21: 34.5625, 22: 34.5625, 23: 34.5625, 24: 34.5625, 25: 34.5625, 26: 34.5625, 27: 34.5625, 28: 34.5625, 29: 34.5625, 30: 34.5625, 31: 34.5625, 32: 34.5625, 33: 34.5625, 34: 34.5625, 35: 34.5625, 36: 34.5625, 37: 34.5625, 38: 34.5625, 39: 34.5625, 40: 34.5625, 41: 34.5625, 42: 34.5625, 43: 34.5625, 44: 34.5625, 45: 34.5625, 46: 34.5625, 47: 34.5625, 48: 34.5625, 49: 34.5625, 50: 34.5625, 51: 34.5625, 52: 34.5625, 53: 34.5625, 54: 34.5625, 55: 34.5625, 56: 34.5625, 57: 34.5625, 58: 34.5625, 59: 34.5625, 60: 34.5625, 61: 34.5625, 62: 34.5625, 63: 34.5625}",2025-03-12 19:25:52.382233
928.9,"{0: 54.5, 1: 0.0, 2: 63.6, 3: 60.0, 4: 0.0, 5: 0.0, 6: 70.0, 7: 60.0, 8: 0.0, 9: 63.6, 10: 60.0, 11: 60.0, 12: 63.6, 13: 0.0, 14: 0.0, 15: 10.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 63.6, 20: 0.0, 21: 70.0, 22: 0.0, 23: 63.6, 24: 0.0, 25: 63.6, 26: 0.0, 27: 60.0, 28: 60.0, 29: 54.5, 30: 0.0, 31: 60.0, 32: 0.0, 33: 0.0, 34: 20.0, 35: 0.0, 36: 0.0, 37: 63.6, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 80.0, 47: 0.0, 48: 63.6, 49: 63.6, 50: 63.6, 51: 70.0, 52: 66.7, 53: 63.6, 54: 60.0, 55: 0.0, 56: 60.0, 57: 66.7, 58: 60.0, 59: 60.0, 60: 0.0, 61: 100.0, 62: 60.0, 63: 63.6}","{0: 34.75, 1: 34.75, 2: 34.75, 3: 34.75, 4: 34.75, 5: 34.75, 6: 34.75, 7: 34.75, 8: 34.75, 9: 34.75, 10: 34.75, 11: 34.75, 12: 34.75, 13: 34.75, 14: 34.75, 15: 34.75, 16: 34.75, 17: 34.75, 18: 34.75, 19: 34.75, 20: 34.75, 21: 34.75, 22: 34.75, 23: 34.75, 24: 34.75, 25: 34.75, 26: 34.75, 27: 34.75, 28: 34.75, 29: 34.75, 30: 34.75, 31: 34.75, 32: 34.75, 33: 34.75, 34: 34.75, 35: 34.75, 36: 34.75, 37: 34.75, 38: 34.75, 39: 34.75, 40: 34.75, 41: 34.75, 42: 34.75, 43: 34.75, 44: 34.75, 45: 34.75, 46: 34.75, 47: 34.75, 48: 34.75, 49: 34.75, 50: 34.75, 51: 34.75, 52: 34.75, 53: 34.75, 54: 34.75, 55: 34.75, 56: 34.75, 57: 34.75, 58: 34.75, 59: 34.75, 60: 34.75, 61: 34.75, 62: 34.75, 63: 34.75}",2025-03-12 19:25:54.726477
1118.7,"{0: 100.0, 1: 18.2, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 10.0, 7: 10.0, 8: 0.0, 9: 0.0, 10: 10.0, 11: 0.0, 12: 10.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 9.1, 22: 0.0, 23: 10.0, 24: 0.0, 25: 0.0, 26: 9.1, 27: 0.0, 28: 0.0, 29: 10.0, 30: 0.0, 31: 10.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 9.1, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 100.0, 48: 9.1, 49: 0.0, 50: 10.0, 51: 9.1, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 10.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 34.6875, 1: 34.6875, 2: 34.6875, 3: 34.6875, 4: 34.6875, 5: 34.6875, 6: 34.6875, 7: 34.6875, 8: 34.6875, 9: 34.6875, 10: 34.6875, 11: 34.6875, 12: 34.6875, 13: 34.6875, 14: 34.6875, 15: 34.6875, 16: 34.6875, 17: 34.6875, 18: 34.6875, 19: 34.6875, 20: 34.6875, 21: 34.6875, 22: 34.6875, 23: 34.6875, 24: 34.6875, 25: 34.6875, 26: 34.6875, 27: 34.6875, 28: 34.6875, 29: 34.6875, 30: 34.6875, 31: 34.6875, 32: 34.6875, 33: 34.6875, 34: 34.6875, 35: 34.6875, 36: 34.6875, 37: 34.6875, 38: 34.6875, 39: 34.6875, 40: 34.6875, 41: 34.6875, 42: 34.6875, 43: 34.6875, 44: 34.6875, 45: 34.6875, 46: 34.6875, 47: 34.6875, 48: 34.6875, 49: 34.6875, 50: 34.6875, 51: 34.6875, 52: 34.6875, 53: 34.6875, 54: 34.6875, 55: 34.6875, 56: 34.6875, 57: 34.6875, 58: 34.6875, 59: 34.6875, 60: 34.6875, 61: 34.6875, 62: 34.6875, 63: 34.6875}",2025-03-12 19:25:57.066170
1328.0,"{0: 30.0, 1: 27.3, 2: 100.0, 3: 0.0, 4: 11.1, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 9.1, 11: 72.7, 12: 20.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 22.2, 17: 0.0, 18: 0.0, 19: 30.0, 20: 30.0, 21: 27.3, 22: 0.0, 23: 27.3, 24: 0.0, 25: 20.0, 26: 30.0, 27: 30.0, 28: 27.3, 29: 30.0, 30: 30.0, 31: 30.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 30.0, 49: 20.0, 50: 30.0, 51: 30.0, 52: 30.0, 53: 22.2, 54: 27.3, 55: 30.0, 56: 30.0, 57: 30.0, 58: 30.0, 59: 22.2, 60: 30.0, 61: 30.0, 62: 30.0, 63: 30.0}","{0: 34.5625, 1: 34.5625, 2: 34.5625, 3: 34.5625, 4: 34.5625, 5: 34.5625, 6: 34.5625, 7: 34.5625, 8: 34.5625, 9: 34.5625, 10: 34.5625, 11: 34.5625, 12: 34.5625, 13: 34.5625, 14: 34.5625, 15: 34.5625, 16: 34.5625, 17: 34.5625, 18: 34.5625, 19: 34.5625, 20: 34.5625, 21: 34.5625, 22: 34.5625, 23: 34.5625, 24: 34.5625, 25: 34.5625, 26: 34.5625, 27: 34.5625, 28: 34.5625, 29: 34.5625, 30: 34.5625, 31: 34.5625, 32: 34.5625, 33: 34.5625, 34: 34.5625, 35: 34.5625, 36: 34.5625, 37: 34.5625, 38: 34.5625, 39: 34.5625, 40: 34.5625, 41: 34.5625, 42: 34.5625, 43: 34.5625, 44: 34.5625, 45: 34.5625, 46: 34.5625, 47: 34.5625, 48: 34.5625, 49: 34.5625, 50: 34.5625, 51: 34.5625, 52: 34.5625, 53: 34.5625, 54: 34.5625, 55: 34.5625, 56: 34.5625, 57: 34.5625, 58: 34.5625, 59: 34.5625, 60: 34.5625, 61: 34.5625, 62: 34.5625, 63: 34.5625}",2025-03-12 19:25:59.410105
1318.1,"{0: 50.0, 1: 70.0, 2: 0.0, 3: 0.0, 4: 54.5, 5: 0.0, 6: 20.0, 7: 0.0, 8: 50.0, 9: 0.0, 10: 9.1, 11: 0.0, 12: 50.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 44.4, 17: 0.0, 18: 50.0, 19: 50.0, 20: 45.5, 21: 54.5, 22: 0.0, 23: 54.5, 24: 0.0, 25: 45.5, 26: 50.0, 27: 40.0, 28: 44.4, 29: 0.0, 30: 54.5, 31: 50.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 70.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 50.0, 49: 54.5, 50: 50.0, 51: 54.5, 52: 50.0, 53: 50.0, 54: 45.5, 55: 45.5, 56: 50.0, 57: 27.3, 58: 44.4, 59: 50.0, 60: 44.4, 61: 50.0, 62: 54.5, 63: 50.0}","{0: 34.5625, 1: 34.5625, 2: 34.5625, 3: 34.5625, 4: 34.5625, 5: 34.5625, 6: 34.5625, 7: 34.5625, 8: 34.5625, 9: 34.5625, 10: 34.5625, 11: 34.5625, 12: 34.5625, 13: 34.5625, 14: 34.5625, 15: 34.5625, 16: 34.5625, 17: 34.5625, 18: 34.5625, 19: 34.5625, 20: 34.5625, 21: 34.5625, 22: 34.5625, 23: 34.5625, 24: 34.5625, 25: 34.5625, 26: 34.5625, 27: 34.5625, 28: 34.5625, 29: 34.5625, 30: 34.5625, 31: 34.5625, 32: 34.5625, 33: 34.5625, 34: 34.5625, 35: 34.5625, 36: 34.5625, 37: 34.5625, 38: 34.5625, 39: 34.5625, 40: 34.5625, 41: 34.5625, 42: 34.5625, 43: 34.5625, 44: 34.5625, 45: 34.5625, 46: 34.5625, 47: 34.5625, 48: 34.5625, 49: 34.5625, 50: 34.5625, 51: 34.5625, 52: 34.5625, 53: 34.5625, 54: 34.5625, 55: 34.5625, 56: 34.5625, 57: 34.5625, 58: 34.5625, 59: 34.5625, 60: 34.5625, 61: 34.5625, 62: 34.5625, 63: 34.5625}",2025-03-12 19:26:01.748086
1208.6,"{0: 16.7, 1: 0.0, 2: 0.0, 3: 0.0, 4: 20.0, 5: 0.0, 6: 80.0, 7: 0.0, 8: 20.0, 9: 0.0, 10: 0.0, 11: 20.0, 12: 18.2, 13: 0.0, 14: 0.0, 15: 0.0, 16: 20.0, 17: 20.0, 18: 20.0, 19: 20.0, 20: 20.0, 21: 20.0, 22: 0.0, 23: 20.0, 24: 0.0, 25: 20.0, 26: 20.0, 27: 18.2, 28: 20.0, 29: 0.0, 30: 20.0, 31: 20.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 10.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 18.2, 49: 20.0, 50: 0.0, 51: 18.2, 52: 18.2, 53: 20.0, 54: 20.0, 55: 20.0, 56: 18.2, 57: 20.0, 58: 18.2, 59: 20.0, 60: 20.0, 61: 20.0, 62: 20.0, 63: 100.0}","{0: 34.4375, 1: 34.4375, 2: 34.4375, 3: 34.4375, 4: 34.4375, 5: 34.4375, 6: 34.4375, 7: 34.4375, 8: 34.4375, 9: 34.4375, 10: 34.4375, 11: 34.4375, 12: 34.4375, 13: 34.4375, 14: 34.4375, 15: 34.4375, 16: 34.4375, 17: 34.4375, 18: 34.4375, 19: 34.4375, 20: 34.4375, 21: 34.4375, 22: 34.4375, 23: 34.4375, 24: 34.4375, 25: 34.4375, 26: 34.4375, 27: 34.4375, 28: 34.4375, 29: 34.4375, 30: 34.4375, 31: 34.4375, 32: 34.4375, 33: 34.4375, 34: 34.4375, 35: 34.4375, 36: 34.4375, 37: 34.4375, 38: 34.4375, 39: 34.4375, 40: 34.4375, 41: 34.4375, 42: 34.4375, 43: 34.4375, 44: 34.4375, 45: 34.4375, 46: 34.4375, 47: 34.4375, 48: 34.4375, 49: 34.4375, 50: 34.4375, 51: 34.4375, 52: 34.4375, 53: 34.4375, 54: 34.4375, 55: 34.4375, 56: 34.4375, 57: 34.4375, 58: 34.4375, 59: 34.4375, 60: 34.4375, 61: 34.4375, 62: 34.4375, 63: 34.4375}",2025-03-12 19:26:04.091845
1934.2,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 100.0, 4: 0.0, 5: 45.5, 6: 44.4, 7: 0.0, 8: 50.0, 9: 0.0, 10: 0.0, 11: 50.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 50.0, 17: 45.5, 18: 0.0, 19: 50.0, 20: 45.5, 21: 50.0, 22: 0.0, 23: 50.0, 24: 0.0, 25: 50.0, 26: 45.5, 27: 45.5, 28: 0.0, 29: 0.0, 30: 40.0, 31: 50.0, 32: 27.3, 33: 77.8, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 50.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 45.5, 49: 45.5, 50: 40.0, 51: 45.5, 52: 45.5, 53: 45.5, 54: 45.5, 55: 50.0, 56: 50.0, 57: 50.0, 58: 45.5, 59: 45.5, 60: 50.0, 61: 40.0, 62: 45.5, 63: 0.0}","{0: 34.3125, 1: 34.3125, 2: 34.3125, 3: 34.3125, 4: 34.3125, 5: 34.3125, 6: 34.3125, 7: 34.3125, 8: 34.3125, 9: 34.3125, 10: 34.3125, 11: 34.3125, 12: 34.3125, 13: 34.3125, 14: 34.3125, 15: 34.3125, 16: 34.3125, 17: 34.3125, 18: 34.3125, 19: 34.3125, 20: 34.3125, 21: 34.3125, 22: 34.3125, 23: 34.3125, 24: 34.3125, 25: 34.3125, 26: 34.3125, 27: 34.3125, 28: 34.3125, 29: 34.3125, 30: 34.3125, 31: 34.3125, 32: 34.3125, 33: 34.3125, 34: 34.3125, 35: 34.3125, 36: 34.3125, 37: 34.3125, 38: 34.3125, 39: 34.3125, 40: 34.3125, 41: 34.3125, 42: 34.3125, 43: 34.3125, 44: 34.3125, 45: 34.3125, 46: 34.3125, 47: 34.3125, 48: 34.3125, 49: 34.3125, 50: 34.3125, 51: 34.3125, 52: 34.3125, 53: 34.3125, 54: 34.3125, 55: 34.3125, 56: 34.3125, 57: 34.3125, 58: 34.3125, 59: 34.3125, 60: 34.3125, 61: 34.3125, 62: 34.3125, 63: 34.3125}",2025-03-12 19:26:06.444770
1268.7,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 30.0, 4: 0.0, 5: 36.4, 6: 0.0, 7: 30.0, 8: 30.0, 9: 0.0, 10: 0.0, 11: 30.0, 12: 0.0, 13: 0.0, 14: 33.3, 15: 0.0, 16: 0.0, 17: 30.0, 18: 0.0, 19: 30.0, 20: 36.4, 21: 30.0, 22: 0.0, 23: 30.0, 24: 0.0, 25: 36.4, 26: 33.3, 27: 30.0, 28: 30.0, 29: 0.0, 30: 33.3, 31: 30.0, 32: 27.3, 33: 72.7, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 9.1, 43: 0.0, 44: 30.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 30.0, 49: 30.0, 50: 33.3, 51: 33.3, 52: 30.0, 53: 30.0, 54: 30.0, 55: 36.4, 56: 30.0, 57: 0.0, 58: 40.0, 59: 40.0, 60: 40.0, 61: 30.0, 62: 36.4, 63: 50.0}","{0: 34.5, 1: 34.5, 2: 34.5, 3: 34.5, 4: 34.5, 5: 34.5, 6: 34.5, 7: 34.5, 8: 34.5, 9: 34.5, 10: 34.5, 11: 34.5, 12: 34.5, 13: 34.5, 14: 34.5, 15: 34.5, 16: 34.5, 17: 34.5, 18: 34.5, 19: 34.5, 20: 34.5, 21: 34.5, 22: 34.5, 23: 34.5, 24: 34.5, 25: 34.5, 26: 34.5, 27: 34.5, 28: 34.5, 29: 34.5, 30: 34.5, 31: 34.5, 32: 34.5, 33: 34.5, 34: 34.5, 35: 34.5, 36: 34.5, 37: 34.5, 38: 34.5, 39: 34.5, 40: 34.5, 41: 34.5, 42: 34.5, 43: 34.5, 44: 34.5, 45: 34.5, 46: 34.5, 47: 34.5, 48: 34.5, 49: 34.5, 50: 34.5, 51: 34.5, 52: 34.5, 53: 34.5, 54: 34.5, 55: 34.5, 56: 34.5, 57: 34.5, 58: 34.5, 59: 34.5, 60: 34.5, 61: 34.5, 62: 34.5, 63: 34.5}",2025-03-12 19:26:08.784701
1637.3,"{0: 40.0, 1: 0.0, 2: 30.0, 3: 0.0, 4: 0.0, 5: 30.0, 6: 0.0, 7: 30.0, 8: 30.0, 9: 0.0, 10: 0.0, 11: 30.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 30.0, 17: 0.0, 18: 0.0, 19: 30.0, 20: 0.0, 21: 0.0, 22: 100.0, 23: 30.0, 24: 30.0, 25: 30.0, 26: 22.2, 27: 30.0, 28: 22.2, 29: 20.0, 30: 30.0, 31: 22.2, 32: 11.1, 33: 90.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 22.2, 45: 0.0, 46: 30.0, 47: 30.0, 48: 0.0, 49: 30.0, 50: 30.0, 51: 30.0, 52: 30.0, 53: 22.2, 54: 30.0, 55: 0.0, 56: 30.0, 57: 30.0, 58: 30.0, 59: 0.0, 60: 0.0, 61: 30.0, 62: 30.0, 63: 10.0}","{0: 34.4375, 1: 34.4375, 2: 34.4375, 3: 34.4375, 4: 34.4375, 5: 34.4375, 6: 34.4375, 7: 34.4375, 8: 34.4375, 9: 34.4375, 10: 34.4375, 11: 34.4375, 12: 34.4375, 13: 34.4375, 14: 34.4375, 15: 34.4375, 16: 34.4375, 17: 34.4375, 18: 34.4375, 19: 34.4375, 20: 34.4375, 21: 34.4375, 22: 34.4375, 23: 34.4375, 24: 34.4375, 25: 34.4375, 26: 34.4375, 27: 34.4375, 28: 34.4375, 29: 34.4375, 30: 34.4375, 31: 34.4375, 32: 34.4375, 33: 34.4375, 34: 34.4375, 35: 34.4375, 36: 34.4375, 37: 34.4375, 38: 34.4375, 39: 34.4375, 40: 34.4375, 41: 34.4375, 42: 34.4375, 43: 34.4375, 44: 34.4375, 45: 34.4375, 46: 34.4375, 47: 34.4375, 48: 34.4375, 49: 34.4375, 50: 34.4375, 51: 34.4375, 52: 34.4375, 53: 34.4375, 54: 34.4375, 55: 34.4375, 56: 34.4375, 57: 34.4375, 58: 34.4375, 59: 34.4375, 60: 34.4375, 61: 34.4375, 62: 34.4375, 63: 34.4375}",2025-03-12 19:26:11.102834
1707.8,"{0: 55.6, 1: 50.0, 2: 54.5, 3: 33.3, 4: 0.0, 5: 50.0, 6: 0.0, 7: 50.0, 8: 50.0, 9: 50.0, 10: 0.0, 11: 55.6, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 50.0, 17: 50.0, 18: 0.0, 19: 50.0, 20: 0.0, 21: 0.0, 22: 50.0, 23: 54.5, 24: 55.6, 25: 45.5, 26: 54.5, 27: 0.0, 28: 50.0, 29: 0.0, 30: 0.0, 31: 54.5, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 50.0, 43: 0.0, 44: 72.7, 45: 22.2, 46: 55.6, 47: 50.0, 48: 0.0, 49: 0.0, 50: 55.6, 51: 50.0, 52: 55.6, 53: 50.0, 54: 50.0, 55: 0.0, 56: 0.0, 57: 60.0, 58: 50.0, 59: 50.0, 60: 0.0, 61: 50.0, 62: 60.0, 63: 54.5}","{0: 35.0625, 1: 35.0625, 2: 35.0625, 3: 35.0625, 4: 35.0625, 5: 35.0625, 6: 35.0625, 7: 35.0625, 8: 35.0625, 9: 35.0625, 10: 35.0625, 11: 35.0625, 12: 35.0625, 13: 35.0625, 14: 35.0625, 15: 35.0625, 16: 35.0625, 17: 35.0625, 18: 35.0625, 19: 35.0625, 20: 35.0625, 21: 35.0625, 22: 35.0625, 23: 35.0625, 24: 35.0625, 25: 35.0625, 26: 35.0625, 27: 35.0625, 28: 35.0625, 29: 35.0625, 30: 35.0625, 31: 35.0625, 32: 35.0625, 33: 35.0625, 34: 35.0625, 35: 35.0625, 36: 35.0625, 37: 35.0625, 38: 35.0625, 39: 35.0625, 40: 35.0625, 41: 35.0625, 42: 35.0625, 43: 35.0625, 44: 35.0625, 45: 35.0625, 46: 35.0625, 47: 35.0625, 48: 35.0625, 49: 35.0625, 50: 35.0625, 51: 35.0625, 52: 35.0625, 53: 35.0625, 54: 35.0625, 55: 35.0625, 56: 35.0625, 57: 35.0625, 58: 35.0625, 59: 35.0625, 60: 35.0625, 61: 35.0625, 62: 35.0625, 63: 35.0625}",2025-03-12 19:26:13.444734
